Sourcebusa,Sourcebusb,Sourcebusc,799a,799b,799c,701a,701b,701c,702a,702b,702c,705a,705b,705c,713a,713b,713c,703a,703b,703c,727a,727b,727c,730a,730b,730c,704a,704b,704c,714a,714b,714c,720a,720b,720c,742a,742b,742c,712a,712b,712c,706a,706b,706c,725a,725b,725c,707a,707b,707c,724a,724b,724c,722a,722b,722c,708a,708b,708c,733a,733b,733c,732a,732b,732c,709a,709b,709c,731a,731b,731c,710a,710b,710c,735a,735b,735c,736a,736b,736c,711a,711b,711c,741a,741b,741c,740a,740b,740c,718a,718b,718c,744a,744b,744c,734a,734b,734c,737a,737b,737c,738a,738b,738c,728a,728b,728c,729a,729b,729c,799ra,799rb,799rc,time
0.9999970094762005,0.9999960930770903,0.9999976722684017,0.9803840636659631,0.9742849355167968,0.9846955230303285,0.9950047996894975,0.9888494952413843,1.0002631501129944,0.9931555484476171,0.9873477480510692,0.9991083268670325,0.9930594531615855,0.986967150625911,0.9992577181249395,0.9923586139502422,0.9866952145755112,0.9989226675702658,0.9918588689796328,0.9869701363586597,0.9979312177612185,0.9915779431425248,0.9866289243493938,0.9977239488728986,0.9911666547993808,0.9870635009724452,0.9970984534906352,0.991400933649178,0.9857532681373806,0.9985188562283195,0.991221150114983,0.9857605849076169,0.9985171740342149,0.9910569895034204,0.9845047004877123,0.9979425310768202,0.9930581818070604,0.9866624836102988,0.9991502234776531,0.9930026975361778,0.986967179251497,0.999427878260254,0.9910572810703547,0.9842382125163324,0.9978270792328232,0.9910570287824598,0.9840233665435133,0.9977756562908645,0.9909516018637521,0.9827861479758372,0.9977023433079484,0.9909428785975163,0.983016129775582,0.9975490577605924,0.9909391161529667,0.9825256412655622,0.9976953636889376,0.9907875932276162,0.9869906506022347,0.9964277387355943,0.9905996023463566,0.9868865366157467,0.99620800882161,0.9907876803971502,0.9869907014920023,0.9961306023022116,0.9910185689160872,0.987094569087207,0.9968370661575049,0.9910070231262648,0.9873823034151515,0.9968200388296784,0.989965850357267,0.9869370047906049,0.9955335966517173,0.9899392815253222,0.9869370246682135,0.9954632182882055,0.9899528904229626,0.9872995232650899,0.9953043529986302,0.9895672625805618,0.9864514394237168,0.9951131823767041,0.989502024343657,0.9864515287147447,0.9951241912095862,0.9895650917202206,0.9864514592912664,0.9949467251755892,0.9901235572307329,0.9859184550043479,0.9985010557764181,0.9914292592786508,0.9863782222017886,0.9975262329501443,0.9900396466287584,0.9867892340097925,0.9958091745131241,0.9895149695552277,0.9865520948837414,0.9954973750830778,0.9896827663657647,0.9864510996695477,0.9953138633587509,0.9912425590924528,0.9862067232812064,0.9973368217662175,0.9914541980722746,0.9862816864628676,0.997530756668084,0.9987512062998086,0.9925371762856189,1.0031484791396383,91.0
0.999997004630812,0.9999960921888054,0.9999976687980052,0.9803526150322103,0.9742794600801138,0.9846729951852532,0.994966135166858,0.988841142807931,1.0002328224330437,0.9931153706151755,0.9873391690122538,0.9990728932898026,0.99302039189698,0.9869589071972564,0.9992226840040873,0.9923191078636575,0.9866857011453097,0.9988844083730417,0.9918150837681282,0.9869612695807605,0.997894047559792,0.9915345324293146,0.9866203713753865,0.997687130255525,0.9911189955741786,0.987053701620328,0.9970585067646418,0.9913621812708762,0.985742399139139,0.9984766729026817,0.9911824749315641,0.9857496026832298,0.9984747514199708,0.991019046340119,0.9844921121844539,0.9978957075602182,0.9930192839445695,0.9866545086880603,0.9991153854052998,0.9929641834700281,0.9869589358226075,0.9993929367474123,0.9910193436870712,0.9842255922729635,0.9977803038427567,0.9910190941423265,0.984010732618865,0.9977289320157429,0.9909130057172021,0.9827685465397865,0.9976460901437428,0.9909041814815799,0.9829984928809947,0.9974905586350465,0.9909004507883447,0.9825073907152316,0.9976382354201683,0.990738272873675,0.986979994736582,0.996386431693897,0.99054919334818,0.986875334946197,0.9961660555447405,0.9907385320805381,0.9869800456258004,0.9960892485010943,0.9909702584643987,0.9870844590203988,0.9967964583483386,0.9909586525599742,0.9873722848577109,0.9967787593343094,0.989913367351497,0.9869261636002191,0.9954908993679049,0.9898867471302032,0.9869261834776109,0.9954202919139248,0.9899005042719627,0.9872904035808204,0.9952641998188481,0.9895103832034982,0.9864387684345831,0.9950667537291438,0.9894444517973575,0.9864388577244623,0.9950773311571696,0.9895079049056487,0.9864387883018767,0.9948998293058106,0.9900855808206408,0.9859080819259,0.9984586127733956,0.9913860587762648,0.9863698612251532,0.9974896387744596,0.989987258059626,0.986777692918503,0.9957660394705161,0.989460496469439,0.9865397974002034,0.995452794411332,0.9896270170759561,0.9864384286847847,0.9952683710941319,0.9911996818112158,0.9861986696119194,0.9973005223884216,0.9914109133284893,0.9862732588107985,0.997494164666376,0.9987191435670013,0.9925315852552559,1.0031255014796416,92.0
0.9999970032738041,0.999996088633648,0.9999976741458633,0.9803443944395479,0.9742558335245535,0.9847083101207651,0.9949533152715855,0.988815272751463,1.0002731347677447,0.9931009512852607,0.9873131213029636,0.9991145976374148,0.9930066825609345,0.9869324742935823,0.9992650733101375,0.9923062820833568,0.9866597970443522,0.9989268665318418,0.9917949187973789,0.9869352979359827,0.9979368237961712,0.9915147846798659,0.9865954323770392,0.9977303732389651,0.9910925836613002,0.9870266783072358,0.9971001917725614,0.9913509026395402,0.985716703220903,0.9985195790496878,0.9911711223031359,0.9857240788841573,0.9985176288573162,0.9910108594395943,0.9844659953125181,0.9979395442438468,0.9930055202448643,0.9866277676533974,0.99915768620475,0.9929509410554291,0.9869325029181669,0.9994358034679809,0.9910111270434221,0.9841990761651879,0.9978236217429561,0.9910108628939438,0.9839838312142412,0.9977718545012874,0.9909042905492014,0.9827426240373842,0.9976897889848705,0.9908954211389812,0.9829735246296997,0.9975334361100836,0.9908916738440299,0.9824813429920948,0.997682045882562,0.9907091755612767,0.9869520019556387,0.9964281977719075,0.9905183814379268,0.9868467231526519,0.9962078745191356,0.9907095157859168,0.9869520528434134,0.9961312601009112,0.9909428010552043,0.9870570851571644,0.9968380287324451,0.9909311329037285,0.9873450199240221,0.9968196197465741,0.989880698268891,0.9868965189154799,0.9955344767505102,0.9898546615189722,0.986896538792275,0.9954645025594582,0.9898678410069295,0.9872606390873578,0.9953078673415019,0.9894689437511455,0.9864070445120686,0.9951072383619255,0.9894025456448059,0.9864071337990828,0.9951176723473578,0.9894656426132948,0.9864070643787244,0.9949399124867654,0.9900740296813259,0.9858839596650619,0.9985014284525019,0.9913665789603867,0.9863455478069516,0.9975331294519524,0.9899530693714458,0.9867480968830387,0.9958079335130529,0.9894222886931054,0.9865091175233462,0.995494049549156,0.9895869709927474,0.9864067047731719,0.9953092749258862,0.991180577924434,0.9861747446375718,0.9973443819423188,0.9913918137820577,0.9862495504034325,0.9975376317259671,0.9987107522286104,0.9925075091034107,1.003161496336543,93.0
0.9999970052330399,0.9999960816689062,0.999997685411207,0.9803587709074548,0.9742097136014822,0.9847825750622993,0.9949631276419983,0.9887638468309232,1.0003596621072581,0.993106240739551,0.9872587930055283,0.9992064652542247,0.9930107761824567,0.9868789422604655,0.9993588970298839,0.9923115696176353,0.9866044863996553,0.9990191035788106,0.9917941530341813,0.9868788960982579,0.9980336267450791,0.9915140574117953,0.9865393921674288,0.9978280217654399,0.9910843740943104,0.9869684723009848,0.9971987415779019,0.9913551366461351,0.9856599745449777,0.9986110524559879,0.9911749771819995,0.9856673491996603,0.998609042776415,0.9910158517691509,0.9844075431084071,0.9980302611650724,0.9930095794274104,0.986574872777863,0.9992529145172173,0.9929543433209804,0.9868789708834984,0.9995297475334863,0.9910161038318294,0.984140282311137,0.9979140326771069,0.9910158319212691,0.9839247333694879,0.997862054274595,0.9909072164777364,0.9826810464879787,0.9977763941557232,0.9908982501881085,0.9829118513356918,0.9976178275210478,0.9908943455280096,0.9824193728046624,0.9977684642440554,0.9906980777435384,0.9868924227521664,0.9965296496153278,0.9905058689976225,0.986786372035567,0.9963113058854125,0.9906977148313305,0.9868924736368752,0.9962327769071768,0.9909334565768144,0.9869982775758456,0.9969373636266036,0.990921669842764,0.9872858543540624,0.9969173415278938,0.9898666392383056,0.9868365683367072,0.995644649094443,0.9898408920734079,0.9868365882123019,0.9955755397569102,0.9898538910497946,0.9872023540330079,0.9954207664925132,0.9894503968116942,0.9863453013600002,0.9952167773973397,0.9893843764274043,0.9863453906414655,0.9952276456786535,0.9894464344789101,0.9863453212254206,0.9950495587190358,0.9900760328258841,0.9858279011986174,0.9985927989273821,0.9913656789756449,0.9862896551742012,0.997631007840155,0.9899382126156242,0.9866874691124983,0.9959147495773456,0.9894043465325579,0.986447833929724,0.9956020450733714,0.9895686684885896,0.9863449616422164,0.9954180575557319,0.9911799664032509,0.9861191792985263,0.9974425720006872,0.9913909026974705,0.9861937036571176,0.9976355077761753,0.9987253801459001,0.9924605070695064,1.0032371962794722,94.0
0.9999970012140194,0.9999960768684527,0.9999976971627449,0.9803341271025902,0.9741778959994375,0.9848605172647734,0.9949258210858094,0.9887285386351163,1.0004454508652183,0.9930610817538328,0.987222148562234,0.9992961209536897,0.9929640449421032,0.9868420323833501,0.9994486222185635,0.9922647776314467,0.986568512527799,0.9991094040206456,0.9917421736373967,0.9868405773011443,0.9981265045767936,0.9914613251220945,0.9865018665700682,0.9979203265399668,0.9910258875841326,0.9869276515152489,0.9972932854889963,0.9913076616092795,0.9856249727927325,0.9987023381139576,0.9911273855213348,0.9856326435059568,0.9987002436704778,0.9909684995148041,0.9843727206044904,0.9981236610246319,0.9929627851699068,0.9865377506083435,0.9993427692608563,0.9929067162530811,0.9868420610053118,0.9996194174525923,0.9909688021931067,0.9841057150649283,0.9980081673932808,0.990968554739349,0.9838904928634359,0.997956814386395,0.990857714151183,0.9826460308825133,0.9978694602772165,0.9908486502461663,0.9828766037565232,0.9977086577665072,0.9908445781670501,0.9823843689469568,0.9978618395137525,0.9906351947175976,0.9868495142556846,0.9966257930366451,0.9904402488176018,0.9867422097219025,0.9964083842252235,0.9906348004101102,0.9868495651381789,0.9963293822419025,0.9908732602436747,0.9869566226942184,0.9970322764045398,0.9908613801699552,0.9872440477375124,0.9970110547018405,0.9897936644829469,0.9867913291105636,0.9957432426905892,0.9897668588215106,0.9867913489852485,0.9956740605183414,0.9897809346641082,0.9871570294972885,0.9955197320780905,0.9893733395441126,0.9862976434968136,0.9953166930748409,0.9893071708837639,0.9862977327739784,0.9953277295425352,0.9893685199888903,0.9862976633612763,0.9951494091155908,0.9900279850519941,0.9857954576174629,0.998683901923993,0.9913127148665729,0.9862526194164548,0.9977230374078568,0.9898679822137442,0.9866422644560711,0.9960133818823653,0.9893298694045625,0.9864014838376278,0.9957012174187012,0.9894926229836196,0.9862973037953939,0.9955176432104345,0.9911266234085065,0.9860818268374332,0.9975342699443739,0.9913382860079075,0.9861572375143266,0.9977275147721715,0.9987002300997749,0.9924280817313338,1.0033166266175282,95.0
0.99999698691382,0.9999960730495592,0.9999977144643581,0.9802424372376356,0.9741521706152877,0.9849756297262048,0.9948074675134853,0.9887025364139671,1.0005679644020027,0.9929358989933069,0.9871936563453788,0.9994226079236537,0.9928389930636549,0.9868139907640633,0.9995774943536238,0.9921362492426025,0.9865384287257918,0.9992346755134215,0.9916122047948354,0.9868115944228402,0.9982577687119044,0.991330914409427,0.9864730198160867,0.9980516212748208,0.9908909754781244,0.9868988069169178,0.997427423464089,0.9911764888717656,0.9855925905672783,0.9988262491737846,0.9909956981436364,0.985599939013969,0.9988241257942114,0.990835982272544,0.9843389772642172,0.9982456483019362,0.9928375986472106,0.9865100695945359,0.9994727565381935,0.9927818442854554,0.986814019385212,0.9997488843670482,0.9908363329228398,0.9840722728944831,0.9981308682371799,0.9908361087134537,0.9838574120867101,0.9980801123008425,0.9907240895846394,0.9826077878906374,0.997985384701714,0.9907149879114403,0.982839061453925,0.9978238906197826,0.9907108151369186,0.9823454279784684,0.9979770826082962,0.9904958735251417,0.9868204773048502,0.996761353695486,0.9902979724708882,0.9867129344143114,0.9965444371444857,0.9904957918040519,0.9868205281858576,0.9964655634372476,0.9907366509028971,0.9869278239011676,0.9971669960542817,0.9907247629895949,0.9872158325634767,0.9971459439436481,0.9896441303572994,0.9867624488203259,0.9958810630620136,0.9896165847302801,0.9867624686944368,0.9958119365622989,0.9896314788296383,0.9871290920534843,0.99565950801417,0.9892176660795782,0.9862678142826281,0.9954531284346235,0.9891510334100024,0.9862679035571337,0.9954641475516075,0.9892116925314328,0.9862678341464991,0.9952855033292807,0.9898934336504492,0.9857611658724048,0.998807842309025,0.9911819305487038,0.9862238137518766,0.9978541913840893,0.9897203399882155,0.9866130007115896,0.9961502634535442,0.9891776864692567,0.9863720592391346,0.9958378691177369,0.9893386478095598,0.9862674745913266,0.9956541977908075,0.9909956192373964,0.9860528875032606,0.9976652315375607,0.9912075413217687,0.986128548487946,0.9978586631556025,0.99860673113108,0.9924018772904896,1.0034339231148448,96.0
0.9999969840365179,0.9999960662923784,0.9999977201461047,0.9802256007222269,0.9741081389550912,0.9850135707833783,0.9947781536629094,0.9886496194610341,1.0006065611308748,0.9929016201893477,0.9871366070779679,0.9994595894529242,0.9928048113548126,0.9867548245717913,0.9996127455685799,0.9921004256074143,0.9864813129208262,0.9992717453567469,0.9915733227712934,0.9867502637842397,0.9982936634254462,0.9912917971212989,0.986411617786317,0.9980877071783939,0.9908464290352388,0.9868323502238914,0.997460780539032,0.9911389973753515,0.985535380614753,0.9988632169264005,0.9909579751109703,0.9855427560588901,0.998861032423842,0.9907974338708067,0.9842817565245388,0.9982828611190513,0.9928032399897673,0.986449209755491,0.9995059548137868,0.9927478538207295,0.9867548531912275,0.9997846372911567,0.9907977912304275,0.9840150225696895,0.9981681642784542,0.9907975702049142,0.9838001575594212,0.9981174915012395,0.9906861582784982,0.9825506527840903,0.9980236615332274,0.9906769567817268,0.9827813284489018,0.9978598021570675,0.990672980073317,0.9822883986672551,0.9980158717921823,0.9904479697271866,0.986749632526471,0.9967930931025958,0.9902478627108006,0.9866394099149237,0.9965751460205586,0.990448072897642,0.9867496834038085,0.9964977760478995,0.9906907948211208,0.9868596590035309,0.9971994944765411,0.9906788161858653,0.987147568622743,0.9971772904080444,0.9895880010700592,0.9866821872769026,0.995904398662026,0.9895595238270282,0.9866822071493816,0.9958350870644562,0.9895748883559347,0.9870396640842234,0.9956706075624843,0.9891620186616651,0.9861895623974077,0.9954840626859339,0.9890956067859543,0.9861896516647869,0.9954953450622824,0.9891558406329934,0.9861895822596917,0.995316641821758,0.9898548104263508,0.9857049413102176,0.9988447014848071,0.9911424002441944,0.9861623251585511,0.9978901494181234,0.9896668201084615,0.9865364655814831,0.9961790506715036,0.9891220060736872,0.9862941203869093,0.9958676251542986,0.9892829231908306,0.9861892227332214,0.99568455270197,0.990955865890688,0.9859912164096396,0.9977010062759135,0.9911678312532776,0.9860668795092221,0.9978946274311218,0.9985895342124117,0.9923569849901089,1.003472576551133,97.0
0.999996988265003,0.9999960574556437,0.9999977261387498,0.980254688546146,0.974049950734802,0.9850528823054346,0.9948064948714189,0.9885827494209104,1.0006545485674687,0.9929276910075454,0.9870671147554775,0.9995095555373452,0.9928298111704502,0.9866849477933418,0.9996623161890784,0.992125401262678,0.9864122730605632,0.999321120469858,0.9915992912615965,0.9866769068827939,0.9983470773452738,0.991316756598026,0.986337171553195,0.9981404801377637,0.9908719158715367,0.9867567494950652,0.9975181104794179,0.9911617786815691,0.9854669949149657,0.9989111640795647,0.9909807371892927,0.9854746741813587,0.9989089444563531,0.9908173780103138,0.9842129131131622,0.9983288912171496,0.9928281403795234,0.9863790254367416,0.9995553771647772,0.9927722857130452,0.9866849764107497,0.9998340819587354,0.990817690194019,0.983945754575101,0.9982134949025279,0.9908174471501596,0.9837304494719559,0.9981622648625638,0.9907063851474445,0.982481994353364,0.9980702924002784,0.9906971018753664,0.9827122100634325,0.9979044778081375,0.9906932567178778,0.9822198371310575,0.9980628897045883,0.9904734368693373,0.9866720365266994,0.9968539115305003,0.9902727054477408,0.9865605665799961,0.996637832797117,0.9904745403331028,0.9866720874000385,0.9965595460730284,0.9907162596069851,0.9867833100922938,0.9972579889966656,0.990704209285147,0.9870713132789954,0.9972349213673979,0.9896118364983175,0.986604200599626,0.9959732525076601,0.9895832142923168,0.98660422047054,0.9959041518167738,0.9895989641633847,0.986965364752839,0.9957455201302072,0.9891876887503229,0.9861090233219837,0.9955528436192678,0.9891216066317408,0.9861091125820985,0.9955643825968694,0.9891819611392898,0.9861090431826505,0.9953859632405067,0.9898776529415734,0.985638930507679,0.9988925215026168,0.9911663594919315,0.9860871856844415,0.9979422779037788,0.9896909345697291,0.9864569795751477,0.9962448950921208,0.9891455851773912,0.9862131522558825,0.9959348172420996,0.989307667443379,0.9861086836854387,0.9957525256711787,0.9909787922375237,0.9859151050371606,0.9977522095042604,0.9911919144261947,0.9859920044963267,0.9979467453105225,0.9986191612210765,0.9922976742202113,1.003512655507448,98.0
0.9999969803306094,0.9999960528311109,0.99999773059019,0.9802043061179537,0.9740196449688973,0.9850829515668572,0.9947397129125424,0.9885467141148729,1.0006819628013857,0.9928581052747876,0.9870326323335749,0.9995359203315008,0.9927592704751192,0.9866512397739083,0.9996894643639683,0.9920552797906584,0.9863781973382986,0.9993465783039871,0.9915279705890134,0.9866437075929939,0.998372381797262,0.9912455130306717,0.9863042606652982,0.9981664930339178,0.9907990222924224,0.9867242207496442,0.9975407939310612,0.9910923010232268,0.9854335062452902,0.9989358523715905,0.9909113023986037,0.9854414968411604,0.9989335978867057,0.9907490510095249,0.9841787452322118,0.9983526665243959,0.9927576392704948,0.9863459370268821,0.9995834244900081,0.9927011424038619,0.986651268390341,0.9998610258504846,0.9907493788702815,0.983911701148236,0.9982375110574586,0.9907491434406516,0.9836965274951159,0.9981864799248392,0.9906370204276028,0.9824454902856269,0.9980898862607863,0.9906276545502963,0.9826749773826459,0.9979220814917175,0.9906237696917217,0.9821831431456096,0.9980822523130015,0.9903998792701151,0.9866405294910846,0.9968757159475254,0.990198688143189,0.9865298572940719,0.9966595261028589,0.9904011042989532,0.9866405803627937,0.996581564874302,0.990643071044716,0.9867510052740712,0.9972797857667537,0.9906308279557478,0.9870381852502553,0.997254044459169,0.9895352780844189,0.9865747102483087,0.9959942476364226,0.9895061220116885,0.9865747301186287,0.9959249670761344,0.9895224102894478,0.986935150630604,0.9957664701803443,0.9891147387609273,0.9860819597480514,0.9955756061224545,0.9890479214555302,0.986082049005724,0.9955868347510958,0.9891100685828929,0.986081979608175,0.9954095233973933,0.9898089840218873,0.9856083346530851,0.9989170721938703,0.9910951923147995,0.9860543819994165,0.9979687058497365,0.9896157623513343,0.9864277831795892,0.9962663762160904,0.9890714248472089,0.9861859000132356,0.9959567909898991,0.989234181310823,0.9860816201207995,0.9957748871647092,0.9909082096112638,0.9858828950245048,0.9977791920600653,0.9911201959389903,0.985958480228833,0.997973200057514,0.9985677775759237,0.992266777956598,1.003543278743235,99.0
0.9999969909775166,0.9999960469059113,0.9999977261212238,0.9802744239465071,0.9739811714824903,0.9850528737593834,0.99482135310832,0.98849954441882,1.000653558376064,0.9929375109565016,0.9869820852155935,0.999506109477313,0.9928382315864692,0.986599023138544,0.9996576616743459,0.992135163094702,0.9863273833111973,0.9993166232964239,0.9916038250214683,0.9865894676312281,0.9983428844319538,0.9913218336617302,0.9862502351892333,0.998137428803611,0.9908697354043229,0.9866659430947842,0.9975105583408372,0.9911723381334749,0.9853823063716463,0.9989054556615661,0.9909911877016013,0.9853902147348402,0.9989030927332463,0.9908302791329596,0.9841274988039269,0.9983222300840394,0.9928363868377328,0.9862923846798909,0.9995499846573863,0.9927799969978223,0.9865990517534627,0.99982925604127,0.9908305834190663,0.9838602555398259,0.9982067268172871,0.9908303365126214,0.9836448659359995,0.9981554152434534,0.9907179279305651,0.9823945591545185,0.9980592522367968,0.9907085089298664,0.9826236001392298,0.9978901347507727,0.9907046437479391,0.9821323235837295,0.9980517995462701,0.9904662319082549,0.9865783556539369,0.9968446501629901,0.9902628503549569,0.986465133156171,0.9966280991709004,0.9904666014109085,0.9865784065224353,0.9965500270151075,0.9907121051187315,0.9866913817232478,0.9972492630527893,0.9906998514444635,0.9869793058444616,0.9972236796259466,0.9895971194923682,0.9865069602680171,0.9959623851949874,0.989568299511841,0.9865069801369681,0.9958934176084843,0.9895842171600432,0.9868658459691649,0.9957334496915036,0.9891694619613777,0.986011820187639,0.9955416971401875,0.9891022863805148,0.9860119094389467,0.9955527487241641,0.9891641280904245,0.9860118400463453,0.9953751979373671,0.9898880328654244,0.9855569736703303,0.9988865557558523,0.9911714002216322,0.9860004672366107,0.9979396854160646,0.9896767438166805,0.986360664924227,0.9962341700223618,0.9891287581050859,0.9861164526547492,0.9959238769606581,0.9892900387401686,0.9860114805846059,0.9957414994831961,0.9909844510263487,0.9858289978039066,0.9977502340706546,0.9911962245087798,0.9859044030943404,0.9979441856433338,0.998639245578875,0.9922275479563628,1.0035126424921281,100.0
0.9999969965387064,0.9999960400236755,0.9999977224898774,0.9803116913386007,0.973936393681003,0.985028735600164,0.9948620307678808,0.9884447609160583,1.0006280781434567,0.9929795433668201,0.986926443452352,0.9994816995193264,0.9928789904997948,0.9865435272345842,0.9996334405567678,0.9921781944125206,0.9862725032557927,0.9992923178517044,0.9916474049290064,0.9865316516792125,0.9983195474507313,0.991365938773225,0.986192760729507,0.998114329828695,0.9909134548228212,0.9866055376997163,0.9974884857061805,0.9912152115831826,0.9853285267073345,0.9988806547439308,0.9910341440836433,0.9853366660091347,0.9988782117060777,0.990872786917376,0.9840741543163132,0.9982971721680869,0.9928768915396697,0.9862370055265169,0.999526376090225,0.9928201825009207,0.986543555847895,0.9998046888301886,0.99087307053767,0.9838067784719421,0.9981813804810584,0.9908728136129769,0.983591234440983,0.9981298297426995,0.9907602975735927,0.9823425394501615,0.9980352259692208,0.9907508490353774,0.9825713417818219,0.997865372842582,0.9907470000273755,0.9820805144462705,0.9980280236754422,0.9905113630781278,0.9865152239008403,0.9968240372529392,0.9903085966389843,0.9864001382149712,0.9966081585593435,0.9905121566743222,0.9865152747660801,0.996529728276034,0.9907563690828995,0.9866301131453018,0.9972278427840954,0.9907441223401144,0.9869189411441252,0.997202702273363,0.9896446110671074,0.9864398067188836,0.9959436233434261,0.9896159008183029,0.9864398265864796,0.995874742910495,0.9896317078918643,0.9867977234268235,0.9957144071025721,0.9892198014459817,0.9859432203114479,0.9955247329942587,0.989152768983747,0.9859433095565365,0.9955358083063536,0.989215432178,0.9859432401687694,0.9953588318897432,0.9899314993679481,0.9855049715628417,0.9988616057007178,0.9912154161186505,0.9859431971874444,0.9979165421394485,0.9897239503785403,0.9862939049774644,0.9962152952590715,0.9891766271283545,0.9860479573501512,0.9959058997541542,0.9893391156214831,0.9859428807320781,0.995724033316442,0.9910283934010552,0.9857716482882183,0.997727046956326,0.9912402762427814,0.9858472833561546,0.9979210362986624,0.9986772198753725,0.9921818902290607,1.0034880466915839,101.0
0.9999969932844416,0.9999960361351493,0.9999977323271647,0.9802905269255423,0.9739098059127351,0.9850933730679032,0.994836597241438,0.9884199397602832,1.0007048429156218,0.9929554728778368,0.9869030875341439,0.9995598917663925,0.9928566336679197,0.9865208157038542,0.9997138135123235,0.9921541418267997,0.9862501248175338,0.9993708155971763,0.9916238457114547,0.9865089790858224,0.9983977859868632,0.9913423216686095,0.9861700370235486,0.9981923153923312,0.9908907553701229,0.9865837418336619,0.9975672896415747,0.9911916105613273,0.9853075617478751,0.9989599674678459,0.9910105805984794,0.9853158988945978,0.9989575286716109,0.9908498594126302,0.9840543350921475,0.9983777354885346,0.9928544456356133,0.9862148095707193,0.9996075227729314,0.9927989208252934,0.9865208443165063,0.9998857897473247,0.9908501384838596,0.9837870343961768,0.9982619335644806,0.9908498794504407,0.9835715457737757,0.9982103581703101,0.9907374281597668,0.9823252354429255,0.9981183761181084,0.9907279603325355,0.9825537923327292,0.9979480305020347,0.9907241412352769,0.9820635775185703,0.9981115885789538,0.9904899428500508,0.9864936041068073,0.9969032571863984,0.9902877132910154,0.9863784022827968,0.9966873673503444,0.9904911574914392,0.9864936549709334,0.9966092233191505,0.9907341666163927,0.9866086094933324,0.9973069620882024,0.9907219442703461,0.9868985318503467,0.9972825789837504,0.989622735977613,0.9864171369441012,0.9960217850938817,0.9895934881869722,0.9864171568112405,0.9959525191365206,0.9896098378058638,0.9867741718301195,0.9957924708959252,0.9892009171964791,0.9859212109033674,0.9956041406821503,0.989133677799157,0.985921300146467,0.9956150542032155,0.9891971543112177,0.9859212307602464,0.9954385575244843,0.9899084680557275,0.9854856598575065,0.9989408670754651,0.9911914997943727,0.9859204367934025,0.9979943072903712,0.9897034709494746,0.9862715933475797,0.9962944990297613,0.9891564037039047,0.9860252485020085,0.9959852242389615,0.989319751476377,0.9859208713315654,0.9958033762364558,0.9910041326711673,0.9857485907922607,0.9978045079444409,0.9912167086303837,0.9858250935433739,0.9979987789773151,0.9986556437141131,0.9921548172728251,1.003553940651623,102.0
0.9999969176546741,0.9999960734453185,0.9999976692637388,0.9797806173011484,0.9741532074881109,0.9846788949056797,0.9942971107554526,0.9887151356484473,1.0002082571127995,0.9924138866798481,0.9871977340761304,0.9990595668580334,0.9923150165038394,0.9868140018083598,0.9992113758653667,0.9916113671617024,0.9865453952381044,0.9988711529323552,0.9910821250861842,0.9868034065934432,0.9978932005824599,0.9908008152144858,0.9864646701714079,0.9976877127532884,0.990349907901468,0.9868776700801158,0.9970594799070457,0.9906475414588485,0.9856037379784163,0.9984615489994386,0.990466298759815,0.9856120164410546,0.9984591027624371,0.9903051476285005,0.984352513249581,0.9978812532239136,0.9923127225494616,0.9865068271528814,0.999103209199184,0.9922573645717923,0.9868140304295091,0.9993834915625279,0.9903054512383886,0.9840853477503271,0.9977655821213008,0.9903052041842826,0.983870005085349,0.997714103141306,0.9901936719003407,0.9826282209500269,0.9976279207799705,0.9901841862269882,0.9828564545388775,0.9974574340196279,0.9901805125075768,0.9823672417490293,0.9976219415504615,0.9899472994443701,0.9867871374071673,0.9963923902404451,0.9897435985987866,0.9866717067829572,0.9961750035705546,0.9899492899788505,0.9867871882864173,0.9960982752118488,0.9901926013865145,0.9869023714470292,0.9967977097304359,0.9901802484489628,0.9871922239344423,0.9967720269236104,0.9890740742569643,0.9867111238763778,0.9955040207433266,0.9890438491196744,0.9867111437494359,0.995433776699725,0.9890611518483626,0.9870668302544167,0.9952743823044271,0.9886538870840473,0.9862172696725151,0.9950862360706377,0.98858690063196,0.986217358942413,0.9950971350884027,0.9886499326877223,0.9862172895353571,0.9949199961331997,0.9893629495786979,0.9857812661379011,0.9984424769038617,0.9906499097322711,0.9862151485376397,0.997489632261655,0.9891573608901768,0.9865661197665664,0.995779409839139,0.9886098056970968,0.9863215389074973,0.9954688051256969,0.9887728220693591,0.9862169299987461,0.9952862165729481,0.9904627647833839,0.9860433600785112,0.9972997488810307,0.9906750287087778,0.9861197473505496,0.9974941049379846,0.9981360974753033,0.992402989374621,1.0031314232811652,103.0
